date,provider,game,row_count,requests,impressions,clicks,revenue
2020-06-18,vungle,android_sniper3d,1496,0,703009,219379,1856.24000123702
2020-06-18,tiktok,battletanksbeta,1,0,0,0,0.0
2020-06-18,chartboost,android_sniper3d,770,0,101098,410,768.3047392535955
2020-06-18,ironsource,android_battleroyale,1435,0,26494,3763,42.44000037573278
2020-06-18,applovin,ninjarunfree,107,0,2756,864,3.3600000217556953
2020-06-18,unityads,ninjarunfree,273,25955,3592,0,4.739999955520034
2020-06-18,unityads,flightpilot,608,58184,18761,0,75.22999928891659
2020-06-18,mopub,android_flightpilot,362,167100,55,3,0.010813599990797229
2020-06-18,mintegral,android_sniper3d,1452,9411924,165239,45595,276.8999990168959
2020-06-18,applovin,flightpilot,256,0,7560,3319,45.42999958433211
2020-06-18,facebook,ninjarunfree,682,20540,7434,281,78.4703572554281
2020-06-18,ironsource,sniper3d,3104,0,142134,16839,1399.4200042635202
2020-06-18,tiktok,battleroyale,5,0,3320,303,50.69999885559082
2020-06-18,adcolony,android_flightpilot,55,101,104,41,2.5324520070571452
2020-06-18,mintegral,flightpilot,369,217090,9156,4454,34.02000093087554
2020-06-18,tiktok,sniper3d,84,0,318743,10947,2546.1000111475587
2020-06-18,applovin,battleroyale,82,0,2470,969,37.750000389292836
2020-06-18,facebook,android_battletanksbeta,591,3032121,13045,194,176.65100046992302
2020-06-18,ironsource,android_sniper3d,462,0,2909,8,0.12000000290572643
2020-06-18,facebook,android_flightpilot,2214,2467038,17658,445,198.63324508092046
2020-06-18,applovin,battletanksbeta,221,0,3399,640,15.090000007301569
2020-06-18,tiktok,flightpilot,4,0,8,0,0.0
2020-06-18,vungle,android_battletanksbeta,1,0,0,0,0.0
2020-06-18,scalemonk,ninjarunfree,1,"",125,"",1.012279987335205
2020-06-18,chartboost,sniper3d,755,0,129957,118,1246.097541802068
2020-06-18,unityads,battleroyale,590,867094,71426,0,324.54000115953386
2020-06-18,scalemonk,flightpilot,1,"",8,"",0.0354899987578392
2020-06-18,mintegral,ninjarunfree,644,52215,777,479,4.3399999141693115
2020-06-18,mopub,sniper3d,1324,12280341,85891,12022,522.4264839114621
2020-06-18,chartboost,android_flightpilot,259,0,5608,437,2.377126570965629
2020-06-18,facebook,battleroyale,1785,5551495,34059,700,453.88150201860117
2020-06-18,facebook,sniper3d,4156,33996791,397641,3845,2018.8024815898243
2020-06-18,tiktok,android_sniper3d,69,0,190416,11788,902.7000032961369
2020-06-18,applovin,android_sniper3d,1224,0,465216,128513,929.7600025348365
2020-06-18,ironsource,battletanksbeta,811,0,6589,611,41.14999977312982
2020-06-18,applovin,android_flightpilot,587,0,38786,17073,84.97999956645072
2020-06-18,admob,battleroyale,721,3554662,13344,261,271.6712975371629
2020-06-18,chartboost,flightpilot,43,0,3940,11,20.18786190354149
2020-06-18,facebook,battletanksbeta,1378,970456,10197,190,186.37751916330308
2020-06-18,adcolony,sniper3d,11,52,48,1,0.0
2020-06-18,unityads,android_sniper3d,2640,6530464,3112847,0,6425.550006922334
2020-06-18,inmobi,ninjarunfree,33,1607,73,10,0.05700000177603215
2020-06-18,vungle,ninjarunfree,71,0,8,2,0.0
2020-06-18,ironsource,android_flightpilot,1817,0,53631,10631,86.6299997549504
2020-06-18,admob,flightpilot,1228,427897,12892,388,119.25629137014039
2020-06-18,unityads,android_battleroyale,937,1624121,61267,0,262.41999931260943
2020-06-18,adcolony,flightpilot,124,1721,1717,404,6.185867909400258
2020-06-18,vungle,flightpilot,181,0,100,19,0.0
2020-06-18,mopub,ninjarunfree,50,95,0,0,0.0
2020-06-18,applovin,sniper3d,444,0,37390,9483,398.9500001203269
2020-06-18,chartboost,ninjarunfree,210,0,4093,521,13.77043757262436
2020-06-18,unityads,sniper3d,2074,1826660,597250,0,3614.3999740798026
2020-06-18,vungle,android_flightpilot,435,0,325,154,0.029999999329447746
2020-06-19,tiktok,flightpilot,4,0,4,0,0.0
2020-06-19,ironsource,battleroyale,1315,0,17609,3335,174.31999992765486
2020-06-19,applovin,android_sniper3d,1153,0,414164,113810,856.7300091683865
2020-06-19,admob,android_battleroyale,1263,6061079,9505,132,163.32935340655968
2020-06-19,ironsource,flightpilot,1201,0,8451,1572,52.37999997287989
2020-06-19,unityads,android_battleroyale,935,1633260,57655,0,254.48000013642013
2020-06-19,scalemonk,flightpilot,2,"",21,"",0.15729999588802457
2020-06-19,vungle,android_sniper3d,1422,0,837341,256964,1950.6199913751334
2020-06-19,chartboost,ninjarunfree,225,0,4252,704,12.0384584435742
2020-06-19,unityads,android_flightpilot,934,392782,87641,0,218.1500001437962
2020-06-19,facebook,sniper3d,4166,34132796,388870,4066,2030.3829176322906
2020-06-19,ironsource,android_battletanksbeta,568,0,5005,637,25.980000333860517
2020-06-19,admob,ninjarunfree,634,157757,4495,384,45.92687368474435
2020-06-19,ironsource,android_battleroyale,1441,0,31881,4526,48.72999989800155
2020-06-19,admob,flightpilot,1222,429431,21258,732,152.3162705390905
2020-06-19,ironsource,battletanksbeta,793,0,7215,615,43.799999648705125
2020-06-19,mopub,android_sniper3d,1296,35144729,303250,39671,1066.9277145300293
2020-06-19,admob,battletanksbeta,1029,904992,13787,258,244.4423119975254
2020-06-19,scalemonk,ninjarunfree,1,"",330,"",3.42084002494812
2020-06-19,mintegral,android_sniper3d,1437,9102817,199554,63940,342.7299976442009
2020-06-19,mopub,ninjarunfree,38,66,0,0,0.0
2020-06-19,vungle,battleroyale,25,0,0,0,0.0
2020-06-19,admob,android_battletanksbeta,609,3152900,25301,447,465.3807525932789
2020-06-19,ironsource,sniper3d,3181,0,147258,19946,1415.4000020790845
2020-06-19,facebook,battletanksbeta,1379,1066882,12989,210,246.37297055125237
2020-06-19,mintegral,flightpilot,369,249706,11360,5466,45.6799991838634
2020-06-19,facebook,android_battletanksbeta,598,3038296,12925,217,172.30299966037273
2020-06-19,facebook,ninjarunfree,720,25174,9675,403,100.7073651694227
2020-06-19,admob,sniper3d,1337,21331353,198698,3481,3259.604498858098
2020-06-19,tiktok,sniper3d,79,0,328970,10667,2764.3999959230423
2020-06-19,adcolony,flightpilot,120,1575,1582,380,6.296186130028218
2020-06-19,unityads,flightpilot,570,59269,16978,0,74.67999991029501
2020-06-19,admob,battleroyale,754,3812226,13609,205,280.3023187434301
2020-06-19,inmobi,android_sniper3d,42,1273,4,0,0.004000000189989805
2020-06-19,chartboost,flightpilot,37,0,2554,35,11.847798292292282
2020-06-19,vungle,ninjarunfree,68,0,0,0,0.0
2020-06-19,applovin,sniper3d,459,0,41751,10903,434.659994520247
2020-06-19,unityads,android_battletanksbeta,431,937485,260569,0,275.1599988155067
2020-06-19,vungle,android_flightpilot,448,0,395,159,0.16000000573694706
2020-06-19,vungle,flightpilot,210,0,92,24,0.0
2020-06-19,applovin,android_battleroyale,168,0,1598,678,8.869999945163727
2020-06-19,adcolony,android_sniper3d,21,73,54,0,0.007840000092983246
2020-06-19,ironsource,ninjarunfree,2272,0,10504,3338,79.41999967582524
2020-06-19,applovin,ninjarunfree,114,0,2362,778,3.290000021457672
2020-06-19,vungle,android_battleroyale,63,0,0,0,0.0
2020-06-19,chartboost,android_sniper3d,768,0,89609,284,710.9472860643073
2020-06-19,tiktok,battletanksbeta,2,0,0,0,0.0
2020-06-19,inmobi,ninjarunfree,37,2415,95,3,0.09900000307243317
2020-06-19,applovin,battletanksbeta,224,0,4287,767,17.51999993249774
2020-06-19,adcolony,sniper3d,19,48,41,2,0.0
2020-06-19,unityads,battleroyale,593,922538,73749,0,336.67000216804445
2020-06-19,applovin,android_flightpilot,589,0,38456,17046,93.749999942258
2020-06-19,adcolony,android_flightpilot,53,149,140,43,0.10201099992264062
2020-06-19,vungle,sniper3d,968,0,413699,221387,3446.600005466491
2020-06-19,mopub,flightpilot,150,656,1,0,5.6000000768108293E-5
2020-06-19,chartboost,android_flightpilot,264,0,7055,562,2.353591873346886
2020-06-19,mopub,sniper3d,1344,12320415,90751,12478,559.3053646355402
2020-06-19,facebook,flightpilot,1035,27663,7010,224,79.84842237288831
2020-06-19,applovin,battleroyale,87,0,2590,1067,41.33999911136925
2020-06-19,adcolony,ninjarunfree,75,1899,1927,772,11.093305950867943
2020-06-19,chartboost,sniper3d,732,0,107048,136,1038.7187365989957
2020-06-19,facebook,battleroyale,1792,6083830,36956,938,517.3952430687496
2020-06-19,unityads,android_sniper3d,2571,6377496,2837912,0,5804.029991952702
2020-06-19,facebook,android_battleroyale,2755,11359204,71257,938,339.40313585393596
2020-06-19,applovin,android_battletanksbeta,111,0,2827,728,15.289999989792705
2020-06-19,facebook,android_flightpilot,2242,2475701,18411,527,204.70103688002564
2020-06-19,applovin,flightpilot,246,0,7484,3160,49.59000043198466
2020-06-19,facebook,android_sniper3d,4074,83252627,1258029,9551,1515.219892489462
2020-06-19,vungle,android_battletanksbeta,1,0,0,0,0.0
2020-06-19,tiktok,battleroyale,7,0,4152,348,75.0
2020-06-19,unityads,battletanksbeta,546,160560,14282,0,119.12999864295125
2020-06-19,ironsource,android_sniper3d,480,0,2781,12,0.9199999757111073
2020-06-19,admob,android_sniper3d,1311,48501045,788896,10521,4269.395051809959
2020-06-19,mopub,android_flightpilot,374,171585,97,6,0.018677399966691155
2020-06-19,mintegral,sniper3d,1496,8528951,210094,70518,1069.1799991931766
2020-06-19,unityads,ninjarunfree,266,27624,3563,0,4.429999949410558
2020-06-19,mintegral,ninjarunfree,605,61255,1158,735,5.649999961256981
2020-06-19,unityads,sniper3d,2088,1777183,528936,0,3331.449992429465
2020-06-19,admob,android_flightpilot,1534,2637501,63533,1914,497.66912413099453
2020-06-19,tiktok,android_sniper3d,71,0,186509,12036,932.6000028699636
2020-06-19,ironsource,android_flightpilot,1861,0,56229,10519,96.16999983042479
2020-06-20,mopub,android_sniper3d,1308,34986298,299877,38512,1124.8124984009773
2020-06-20,mintegral,sniper3d,1442,8865795,201923,68459,1021.5199959073216
2020-06-20,adcolony,android_sniper3d,18,49,40,0,0.047600000572856516
2020-06-20,mintegral,android_sniper3d,1428,8942044,202917,67717,329.9600011687726
2020-06-20,scalemonk,ninjarunfree,1,"",541,"",6.492330074310303
2020-06-20,facebook,android_flightpilot,2236,2604043,21505,585,242.21957746965927
2020-06-20,vungle,battletanksbeta,1,0,0,0,0.0
2020-06-20,applovin,android_flightpilot,608,0,42086,18650,104.02999908104539
2020-06-20,adcolony,flightpilot,89,568,587,160,4.681097954278812
2020-06-20,admob,android_sniper3d,1312,48125590,796510,11164,4533.104974442394
2020-06-20,facebook,android_sniper3d,4061,83588829,1285137,9829,1599.3676411892484
2020-06-20,applovin,android_battletanksbeta,119,0,2566,693,13.890000091865659
2020-06-20,unityads,android_battletanksbeta,428,941621,258876,0,279.2000001296401
2020-06-20,facebook,android_battleroyale,2744,11126243,68056,881,303.2483184333105
2020-06-20,chartboost,flightpilot,35,0,875,24,6.617867331719026
2020-06-20,vungle,android_battletanksbeta,1,0,0,0,0.0
2020-06-20,unityads,battleroyale,598,946591,75474,0,346.3900019712746
2020-06-20,mintegral,ninjarunfree,666,68204,1200,747,5.9299999456852674
2020-06-20,tiktok,flightpilot,4,0,14,1,0.10000000149011612
2020-06-20,admob,flightpilot,1120,376701,52333,1571,266.26387737681216
2020-06-20,facebook,android_battletanksbeta,588,3056996,11585,198,161.231999758631
2020-06-20,mopub,sniper3d,1321,12342664,101706,14003,666.4169504411984
2020-06-20,ironsource,android_flightpilot,1844,0,58049,11136,97.52999930270016
2020-06-20,ironsource,android_battleroyale,1474,0,29383,4657,47.96000024303794
2020-06-20,vungle,android_sniper3d,1490,0,881060,266704,1971.1600004471838
2020-06-20,applovin,android_sniper3d,1137,0,367308,107719,797.3199924230576
2020-06-20,applovin,battleroyale,87,0,3287,1394,53.43000014312565
2020-06-20,admob,android_battleroyale,1258,5952844,9300,148,164.38996716868132
2020-06-20,unityads,battletanksbeta,495,160154,13670,0,110.65999955311418
2020-06-20,chartboost,android_flightpilot,296,0,8266,664,2.7977828102302738
2020-06-20,tiktok,battletanksbeta,3,0,0,0,0.0
2020-06-20,applovin,sniper3d,479,0,43678,11877,458.6200050525367
2020-06-20,ironsource,flightpilot,1165,0,4260,745,43.490000296384096
2020-06-20,mopub,ninjarunfree,59,124,0,0,0.0
2020-06-20,applovin,battletanksbeta,232,0,3728,726,16.510000070557
2020-06-20,ironsource,android_sniper3d,483,0,2303,9,0.5399999916553497
2020-06-20,admob,battleroyale,765,3921720,13475,272,278.57627754472196
2020-06-20,inmobi,ninjarunfree,40,2579,86,7,0.10400000214576721
2020-06-20,admob,sniper3d,1338,22018147,203876,3700,3415.034853636753
2020-06-20,inmobi,android_sniper3d,41,2297,4,0,0.0020000000949949026
2020-06-20,unityads,android_sniper3d,2651,6264995,2772589,0,6233.960001640022
2020-06-20,facebook,battletanksbeta,1400,996393,12351,222,240.66324905399233
2020-06-20,admob,ninjarunfree,671,173811,4791,473,46.61785493220668
2020-06-20,unityads,ninjarunfree,289,31853,4862,0,6.269999964162707
2020-06-20,admob,android_battletanksbeta,588,3170602,26990,432,528.2605836750008
2020-06-20,tiktok,sniper3d,100,0,392021,14591,3682.6999826282263
2020-06-20,unityads,sniper3d,2097,1804814,532103,0,3499.2100146226585
2020-06-20,facebook,battleroyale,1804,5977426,36469,908,511.0123404545011
2020-06-20,unityads,android_flightpilot,1006,423046,100333,0,266.65999846346676
2020-06-20,vungle,flightpilot,189,0,111,23,0.0
2020-06-20,ironsource,android_battletanksbeta,557,0,4864,747,25.549999771639705
2020-06-20,applovin,flightpilot,243,0,7011,2940,67.62999921664596
2020-06-20,applovin,android_battleroyale,191,0,1854,878,11.199999930337071
2020-06-20,adcolony,sniper3d,18,160,78,5,8.500000112690032E-4
2020-06-20,facebook,flightpilot,1048,27719,5859,148,92.04972277098568
2020-06-20,unityads,android_battleroyale,947,1616540,60853,0,282.69000018015504
2020-06-20,chartboost,android_sniper3d,747,0,87988,293,699.0769959003665
2020-06-20,ironsource,battleroyale,1348,0,17085,3194,171.9399990066886
2020-06-20,adcolony,ninjarunfree,76,2250,2316,920,13.291297221498098
2020-06-20,ironsource,sniper3d,3169,0,138673,19546,1343.499995501712
2020-06-20,scalemonk,flightpilot,2,"",23,"",0.3028599868994206
2020-06-20,vungle,sniper3d,915,0,403941,209360,3205.9899765104055
2020-06-20,applovin,ninjarunfree,125,0,3024,1020,4.3299999460577965
2020-06-20,unityads,flightpilot,547,58210,12347,0,78.31000001728535
2020-06-20,mintegral,flightpilot,372,242384,3432,1634,20.180000007152557
2020-06-20,facebook,sniper3d,4170,34132758,381031,4695,2175.989678287784
2020-06-20,tiktok,battleroyale,6,0,5329,492,94.70000267028809
2020-06-20,adcolony,android_flightpilot,62,230,222,52,0.23512500210199505
2020-06-20,vungle,battleroyale,27,0,0,0,0.0
2020-06-20,mopub,android_flightpilot,355,176887,109,4,0.015175299977272516
2020-06-20,facebook,ninjarunfree,717,27887,10200,495,109.60195446759462
2020-06-20,vungle,ninjarunfree,65,0,0,0,0.0
2020-06-20,ironsource,battletanksbeta,812,0,7028,733,46.2899997215718
2020-06-20,chartboost,sniper3d,750,0,110725,116,1077.7043601171608
2020-06-20,chartboost,ninjarunfree,222,0,4512,632,10.235185396595625
2020-06-20,ironsource,ninjarunfree,2414,0,12362,3770,96.67000031657517
2020-06-20,admob,android_flightpilot,1509,2891982,64452,2043,515.9896444109199
2020-06-20,admob,battletanksbeta,1043,831645,12356,238,240.8013420701027
2020-06-20,vungle,android_flightpilot,446,0,428,209,0.019999999552965164
2020-06-20,vungle,android_battleroyale,65,0,0,0,0.0
2020-06-20,mopub,flightpilot,151,776,0,0,0.0
2020-06-20,tiktok,android_sniper3d,75,0,203850,14298,1115.3999901339412
2020-06-21,mintegral,flightpilot,377,237480,3872,1764,23.460000045597553
2020-06-21,applovin,sniper3d,501,0,51484,14774,514.9900039006025
2020-06-21,facebook,sniper3d,4182,34827836,389288,4293,1954.3685042272045
2020-06-21,facebook,android_battleroyale,2758,11227742,66468,830,245.8563985352812
2020-06-21,tiktok,battleroyale,7,0,5314,594,109.80000114440918
2020-06-21,applovin,android_flightpilot,627,0,43502,19124,104.09000075422227
2020-06-21,unityads,sniper3d,2132,1849012,555389,0,3667.979982789606
2020-06-21,applovin,ninjarunfree,121,0,2909,950,5.169999910518527
2020-06-21,applovin,android_battleroyale,202,0,2601,1231,24.35999990813434
2020-06-21,adcolony,flightpilot,102,576,591,117,4.424238023289945
2020-06-21,mopub,ninjarunfree,78,126,0,0,0.0
2020-06-21,ironsource,android_battletanksbeta,552,0,4065,580,22.379999712109566
2020-06-21,chartboost,android_sniper3d,780,0,88382,229,705.8500492926469
2020-06-21,adcolony,android_sniper3d,18,86,76,1,0.0016799999866634607
2020-06-21,mintegral,sniper3d,1461,9082353,226766,77454,1157.4700066521764
2020-06-21,admob,battleroyale,743,3901349,12572,246,272.05861520115286
2020-06-21,vungle,android_battleroyale,78,0,0,0,0.0
2020-06-21,ironsource,sniper3d,3152,0,145767,21185,1491.1500104442239
2020-06-21,unityads,flightpilot,559,57337,11202,0,70.94999983347952
2020-06-21,tiktok,battletanksbeta,2,0,0,0,0.0
2020-06-21,admob,android_sniper3d,1326,51199280,907690,12520,5033.015439939045
2020-06-21,tiktok,flightpilot,4,0,16,0,0.10000000149011612
2020-06-21,vungle,android_flightpilot,461,0,499,214,0.029999999329447746
2020-06-21,ironsource,flightpilot,1209,0,4185,630,43.539999498054385
2020-06-21,tiktok,android_sniper3d,64,0,220590,15582,1256.1000023037195
2020-06-21,adcolony,ninjarunfree,79,2431,2487,959,14.561813929583877
2020-06-21,admob,flightpilot,1158,379015,52488,1594,248.41144007338335
2020-06-21,vungle,android_sniper3d,1428,0,951328,283113,2184.570004088804
2020-06-21,facebook,android_battletanksbeta,593,3161283,9774,190,134.4009993588552
2020-06-21,applovin,android_sniper3d,1110,0,354508,103489,789.0600118841976
2020-06-21,ironsource,ninjarunfree,2445,0,12954,4227,100.50999931059778
2020-06-21,adcolony,android_flightpilot,47,145,157,43,0.13062099885428324
2020-06-21,unityads,android_battletanksbeta,417,990133,264453,0,290.75000057555735
2020-06-21,chartboost,sniper3d,764,0,113668,118,1104.8232265171682
2020-06-21,admob,ninjarunfree,684,182231,4999,438,49.422837347956374
2020-06-21,tiktok,sniper3d,85,0,410309,15411,3752.400012999773
2020-06-21,mopub,flightpilot,150,748,1,0,0.0
2020-06-21,facebook,battleroyale,1780,5837223,34638,820,439.22278025449486
2020-06-21,chartboost,flightpilot,39,0,982,20,6.830021996283904
2020-06-21,mopub,sniper3d,1336,12865909,118907,14951,783.5199987404048
2020-06-21,chartboost,android_flightpilot,285,0,8807,743,6.983330260372895
2020-06-21,mintegral,android_sniper3d,1424,9326462,190852,66617,320.1500003505498
2020-06-21,unityads,battleroyale,606,950645,73209,0,334.0499991122633
2020-06-21,mopub,android_flightpilot,364,183633,90,12,0.02606589975039242
2020-06-21,vungle,flightpilot,195,0,99,19,0.0
2020-06-21,ironsource,battleroyale,1307,0,16075,3188,165.79000115394592
2020-06-21,chartboost,ninjarunfree,227,0,4696,581,12.119880486425245
2020-06-21,applovin,battletanksbeta,239,0,3554,686,16.309999903663993
2020-06-21,vungle,sniper3d,922,0,407300,207016,3543.729936312884
2020-06-21,mintegral,ninjarunfree,682,70159,1440,888,6.6500000692903996
2020-06-21,ironsource,android_battleroyale,1469,0,32715,4997,52.740000391379
2020-06-21,unityads,android_sniper3d,2630,6570784,2964818,0,6827.520018598065
2020-06-21,facebook,battletanksbeta,1442,985301,10204,188,197.64159981906414
2020-06-21,unityads,ninjarunfree,295,32358,5272,0,6.749999992549419
2020-06-21,unityads,android_flightpilot,1003,445331,109452,0,301.02999985590577
2020-06-21,inmobi,ninjarunfree,43,2016,55,6,0.06500000169035047
2020-06-21,ironsource,battletanksbeta,832,0,7992,861,50.90999951772392
2020-06-21,ironsource,android_sniper3d,477,0,2528,5,2.7899999264627695
2020-06-21,admob,sniper3d,1344,22753688,234740,4079,3990.07864350779
2020-06-21,inmobi,android_sniper3d,49,1623,3,0,0.0010000000474974513
2020-06-21,facebook,android_sniper3d,4069,86779592,1334710,9643,1533.9900447533728
2020-06-21,scalemonk,ninjarunfree,1,"",633,"",9.225040435791016
2020-06-21,facebook,android_flightpilot,2233,2649270,20525,580,229.48293808577
2020-06-21,vungle,ninjarunfree,63,0,1,1,0.0
2020-06-21,admob,android_battleroyale,1266,6123983,9243,137,156.46501490101218
2020-06-21,applovin,android_battletanksbeta,117,0,2834,754,15.960000146180391
2020-06-21,facebook,flightpilot,1113,27031,5385,151,81.14164065523073
2020-06-21,facebook,ninjarunfree,760,26438,9711,460,98.58782493916806
2020-06-21,applovin,battleroyale,96,0,3219,1336,49.28999959118664
2020-06-21,unityads,battletanksbeta,501,161138,13325,0,112.67999924533069
2020-06-21,ironsource,android_flightpilot,1845,0,59558,11997,110.1500007789582
2020-06-21,scalemonk,flightpilot,2,"",18,"",0.17511000111699104
2020-06-21,admob,android_battletanksbeta,585,3402357,29405,505,546.7299847183749
2020-06-21,admob,battletanksbeta,1072,840809,13411,251,250.9887792346999
2020-06-21,vungle,battleroyale,28,0,0,0,0.0
2020-06-21,adcolony,sniper3d,15,102,106,0,0.0
2020-06-21,applovin,flightpilot,213,0,6839,2687,65.91000000014901
2020-06-21,mopub,android_sniper3d,1307,37520076,306331,38729,1114.1511443294585
2020-06-21,unityads,android_battleroyale,915,1686231,59186,0,264.4199999719858
2020-06-21,admob,android_flightpilot,1491,3041057,65991,2027,542.7320767573328
2020-06-22,mintegral,ninjarunfree,619,53709,1146,757,6.160000102594495
2020-06-22,tiktok,android_sniper3d,73,0,185134,11960,768.600001744926
2020-06-22,unityads,android_sniper3d,2642,6108449,2728335,0,5976.42000522837
2020-06-22,unityads,android_battletanksbeta,424,957959,250396,0,274.9100004248321
2020-06-22,admob,android_sniper3d,1324,48122128,848276,11318,4725.741973165423
2020-06-22,ironsource,ninjarunfree,2373,0,10180,3162,73.7500000204891
2020-06-22,vungle,flightpilot,172,0,68,7,0.0
2020-06-22,unityads,android_battleroyale,917,1603928,61984,0,261.79999769479036
2020-06-22,admob,android_flightpilot,1503,2748533,55547,1637,452.7410612048079
2020-06-22,mopub,sniper3d,1336,12081616,120546,14668,792.5720265386626
2020-06-22,ironsource,android_flightpilot,1786,0,57952,10314,95.79000009968877
2020-06-22,ironsource,android_battletanksbeta,556,0,7822,959,36.29000010155141
2020-06-22,inmobi,ninjarunfree,32,1807,59,5,0.087000000057742
2020-06-22,facebook,battleroyale,1756,5428177,32156,755,386.11242018517805
2020-06-22,applovin,android_battleroyale,184,0,2264,1013,17.540000131353736
2020-06-22,chartboost,ninjarunfree,208,0,3877,501,9.1836890681152
2020-06-22,ironsource,sniper3d,3104,0,137301,18833,1307.9000085201114
2020-06-22,applovin,android_flightpilot,608,0,31772,13710,97.43999977596104
2020-06-22,scalemonk,flightpilot,1,"",16,"",0.14839999377727509
2020-06-22,chartboost,android_sniper3d,778,0,90525,254,713.5889965686947
2020-06-22,ironsource,android_battleroyale,1453,0,35867,4741,49.61999990418553
2020-06-22,vungle,ninjarunfree,57,0,1,1,0.0
2020-06-22,vungle,android_battleroyale,64,0,0,0,0.0
2020-06-22,adcolony,sniper3d,16,65,58,5,0.0
2020-06-22,tiktok,sniper3d,104,0,330135,10525,2627.799989491701
2020-06-22,mintegral,flightpilot,370,215394,4104,1862,23.37999964132905
2020-06-22,mopub,ninjarunfree,39,109,0,0,0.0
2020-06-22,admob,sniper3d,1340,21182194,222628,3478,3663.545268198941
2020-06-22,tiktok,flightpilot,4,0,0,0,0.0
2020-06-22,unityads,sniper3d,2095,1721449,529360,0,3333.109982063994
2020-06-22,unityads,android_flightpilot,1016,400876,99247,0,267.8399996124208
2020-06-22,ironsource,android_sniper3d,455,0,2748,5,1.3999999556690454
2020-06-22,facebook,sniper3d,4111,32076555,369811,3742,1787.9020474537392
2020-06-22,facebook,android_flightpilot,2187,2419306,15577,441,177.84906222647987
2020-06-22,facebook,android_battletanksbeta,571,3017325,10059,160,141.02499892935157
2020-06-22,mopub,android_sniper3d,1322,35277972,307611,37836,1127.118105816131
2020-06-22,applovin,ninjarunfree,115,0,2353,798,3.2900000512599945
2020-06-22,adcolony,android_sniper3d,19,80,71,1,0.47488001408055425
2020-06-22,admob,battletanksbeta,1051,775555,13433,270,260.1294840797782
2020-06-22,chartboost,android_flightpilot,254,0,5215,544,1.6167115778516745
2020-06-22,tiktok,battleroyale,2,0,4004,301,67.79999923706055
2020-06-22,facebook,android_battleroyale,2722,10386631,65187,826,237.51862082092703
2020-06-22,admob,flightpilot,1267,343035,38622,1256,176.32409604408167
2020-06-22,adcolony,android_flightpilot,120,4206,4108,2326,2.3267599940882064
2020-06-22,mopub,flightpilot,138,574,0,0,0.0
2020-06-22,chartboost,flightpilot,42,0,1258,25,9.792431661160663
2020-06-22,facebook,android_sniper3d,4092,79734830,1275169,8828,1364.2764703419416
2020-06-22,applovin,battletanksbeta,223,0,3128,571,14.660000054165721
2020-06-22,admob,android_battleroyale,1258,5831724,9480,78,156.25952142383903
2020-06-22,unityads,ninjarunfree,280,25961,4262,0,5.139999996870756
2020-06-22,admob,battleroyale,723,3661453,13234,247,279.98788034077734
2020-06-22,applovin,sniper3d,489,0,52163,15057,500.6899982057512
2020-06-22,tiktok,battletanksbeta,3,0,0,0,0.0
2020-06-22,applovin,android_sniper3d,1046,0,347494,99599,782.2400015611202
2020-06-22,unityads,battleroyale,584,877164,74559,0,332.62000228092074
2020-06-22,applovin,battleroyale,96,0,2556,1038,40.719999857246876
2020-06-22,applovin,android_battletanksbeta,173,0,7305,1139,28.570000305771828
2020-06-22,mintegral,android_sniper3d,1420,8826342,162381,57622,279.9600003808737
2020-06-22,admob,ninjarunfree,665,140402,4368,271,40.813931588316336
2020-06-22,ironsource,battleroyale,1279,0,15686,3221,137.3100017681718
2020-06-22,ironsource,battletanksbeta,797,0,8257,946,49.320000199601054
2020-06-22,inmobi,android_sniper3d,41,1258,5,3,0.0010000000474974513
2020-06-22,unityads,flightpilot,564,49741,10330,0,59.86999986693263
2020-06-22,facebook,ninjarunfree,626,18555,6705,312,79.20643485535402
2020-06-22,admob,android_battletanksbeta,568,3222654,28890,444,536.9482005368918
2020-06-22,vungle,battleroyale,28,0,0,0,0.0
2020-06-22,mintegral,sniper3d,1504,8463595,193725,65744,987.5200007241219
2020-06-22,facebook,battletanksbeta,1396,936370,9734,134,180.10710927378386
2020-06-22,adcolony,flightpilot,87,648,657,120,4.358734025998274
2020-06-22,scalemonk,ninjarunfree,1,"",482,"",6.962389945983887
2020-06-22,vungle,sniper3d,977,0,392758,194060,3191.210007313639
2020-06-22,vungle,android_sniper3d,1510,0,966146,277009,2288.4600206911564
2020-06-22,ironsource,flightpilot,1243,0,7296,1247,51.06000056117773
2020-06-22,chartboost,sniper3d,756,0,111899,131,1051.8555635414086
2020-06-22,facebook,flightpilot,940,22621,4856,157,71.51321540109348
2020-06-22,vungle,android_flightpilot,417,0,3048,1277,9.400000041350722
2020-06-22,unityads,battletanksbeta,466,152233,13372,0,107.4499992094934
2020-06-22,applovin,flightpilot,228,0,5321,2079,45.91000069864094
2020-06-22,adcolony,ninjarunfree,77,1712,1759,665,9.99820180144161
2020-06-22,mopub,android_flightpilot,364,304603,181,13,0.21560881660116138
2020-06-23,admob,battletanksbeta,1037,810050,13942,241,272.0469287610613
2020-06-23,ironsource,android_flightpilot,1804,0,54790,9084,99.38999973796308
2020-06-23,admob,sniper3d,1341,20706111,182565,3059,3122.2665684856474
2020-06-23,vungle,flightpilot,178,0,95,13,0.0
2020-06-23,facebook,android_battleroyale,2765,10888784,67674,880,246.4400873637569
